1 15731ab18fb548d3ba600766c3462d5f   001 0000042395734 0000002301201 0000040094533
2575d5a77e406455f942aca8fd9bb42ac0000006716811     1
2e7dfcf8c0e504dd289eef2970591437c0000005248967     2
2a39b9a1bbb1144aaa817782d8b288bb00000001601784     2
2e019a661fc6b4e878dccf24ff75a339c0000007817152     2
23d9985c6dc6742249445e74b21483f500000009826953     1
28ec5ba8df5c44a5b92db79d2aba0092d0000005227621     2
2deb0cc3fc05f4c098047beab4da70ade0000001759463     1
244ccaf54a90f4a889e27eee814fcee2d0000004224652     1
27401a03eaa564fbfa3c720178798e53a0000001255286     2
27d96a39cc10f4bdead9c977fba350e810000007569356     1
23b308e26e748449984faa9359aa2d04c0000008027044     2
242d7a631cea544e19b4d52456bddbe2e0000002615564     2
2867dfc21a24a4e7e83c26e87b6ca9a820000000449851     2
25cd455673bf24bbd8272acdbee5ec5f10000001440725     1
230e34abd5d8c482a8a8287ccdd7e83a30000008990604     1
212175d54492c4ccea8ec8ae0ac93747b0000008214119     1
2c6a4abd1ed99471f8370bb28c321ba560000009780905     1
24d40e6ae0f9a472082dbff41ee6b51d10000006475325     1
2f7fb7aff5b504737a48aece2c00400cc0000008874230     1
2b2cfeb070ccc4fe1a74f6053e0686b300000004322642     1
26368515ff69846bea258d43a9d2688110000003985344     1
21e36a38de02c4a6bb18711f0d75c6cb10000007539128     2
26b0354c8c31e4631b4f1bdbd8a0529420000006835098     1
2601b74513fed476c981b76aa6b2aab150000000012693     2
26c2b736d5f1748a2b74293d8332f11bb0000006171489     2
24c05f7b090ed434abb64188990fb11bc0000005937564     1
24303f0bf72944bdea780c8b2a59a6c750000009703193     2
22fb10485e1534e54a7dcff24a0c2f7c50000000756497     1
288ead17f5d584d2b93b09e008e74f80d0000009670537     1
2e328eb2646d54821b90e1cbad1d0a67c0000001235430     1
24b46d632cd5644219908349c9910313f0000000170915     1
2602e2790a60d47bbbfbf9a8fac6f267f0000006447839     2
29c0a226596174d1ea47ed72d4da1134a0000006391826     1
232e195c6cd214ce9b8142b86a5b979590000005157516     2
2c163decff9534b1d8778ca7c983227e60000002874182     2
2d5333165d1bf436f9d6f7b0b1fcb7fbf0000003324016     1
2dd69adfb7214469cb0c5609d0af937150000000742972     1
289567b331707484ca42c353b5b6dcb5e0000000857732     1
2a09345d9f9fe4f6aa0dfe098e0445e900000002324040     1
2484cc4ec08e44b1a98fcfa2ad65971fa0000005899688     1
2346f201d433b49ad8f2d248621b6d19b0000000193987     1
23b1ab676c6b54282be16d13eae2f83120000004366737     1
27a45d4443d964f16b21e655661e28dc10000009014925     2
253c94189b1464c76bf6a6d76c926d4b60000002681644     2
2970b538a66eb4d0e8a32f63c5d20a4300000002286593     1
2bb856d051ee34f67979e2b4bd33dd51a0000008415024     2
2ba524de449d64c689f52b220cf25a42d0000004927637     2
223546c1b09524fb6bc923b6e04b4925d0000001934632     1
253764f2ba7ca468dbb0e9c1fcbd7840e0000009867462     2
23c602bb411f5416eae07a929b080aa360000000748105     2
265fe02c5facc43bc81406ce7bd9a53140000004268136     1
24cb3c39af0b343f1926ac52d777836320000002179117     2
2ca1ce302fdd74b60b7e556818e0120bc0000003483396     2
201fe29961e73414483123a7ce756ee630000001973456     2
2154f9e797a7040918cc06823f70c11800000009211837     2
213bd119a73d64624953bb0e81264459e0000009968580     2
2cf9eecc4f4fd4c41bcb89aa45252b7c30000001891314     1
2ffa4d7f536ad49c59bd877885f3a902e0000002812917     2
2aad312b2d8bc4d09ada5d787434160000000003381124     1
2e9e5b5ec764241099cac09c81f8563800000002040971     2
2cdbbb496a5674e1f8107fcd012a5d5e20000007943375     2
2181a648f388746a1bc613f0910a033240000004434782     2
261baa225fe574d43922b7f3b198367110000000192653     2
3ee7ebc2b1f9443fa82ead102deb872680000000557737   0
3f4173c8d15b649a3ab34479a3a8199b50000000779941   1
38c0e2d22c8a24b26aca1d13d49e481c30000000124483   2
3d92ae98d092e43d4a58bc43d553ffaa30000000907220   3
3ec47b9c6e4af4c82859658e70b4319190000000179582   4
4               202204221091dd0f9e294637bbd5afc387c50b24
15ab7fafde8d04fbf90347bab84a7ad2c   001000023310891200000004740250000232634887
288663c97ee564e42af7d3f7e3c82eebb0000006825387     2
2035a5c25aa2d44e98010925a18ef8ed70000009282733     2
2a68c49f7fa144fa1b4a1231fcc5092870000006326028     1
277f08facaeea4aabba6fc7870a6c680e0000000251700     2
2834bd8a94227449682e40c2bf7e1607f0000001773958     2
2af8e59b5b87f42ed82c901896b75d6210000006760531     1
2941b2a45645545b1a052901cca75c9a70000006930426     1
268f1f4bc020948afa3d8c358c35ee4a00000001105146     2
29809413a554c4ca7987be81b85fda4080000002133334     1
2d31d6149c5224b07a40b22722e15fc2b0000005427510     1
2d7c8dc20d13645bd82abb9e206bb97f90000005644062     1
2f51db05db0664b5eaa923b1b0cada7e30000004235470     2
2311b4fc889ed4097b9825fef7ab545790000006984897     2
2df2d2998c1e14ba098548bbfc49e69c10000008971899     1
229683719487746688435ed59c24fb2e60000003641912     1
247d97cb96e9d4f00b5da47719bdaa9280000002523086     2
269d51afb256a433bb30f9a768aa167700000001222001     1
20beb84089b374a56a9642dee0c6266e90000009997036     2
2eff093d4248848d495b0a0eabab2bc9c0000005208037     2
2c1a34063fa14463d9ea69a62d6f7e3e00000001175384     1
247f2d53d5e92476fa6e17f44062a7d500000006714218     1
2db6702cdae90493889c1df339a0ca0b40000006298805     2
2d31120b5104e4176a9c1c84a7557a4870000003913965     1
2289b212716994d1c980be0314e95ce5d0000008756099     2
2bc3aee183bfc45f1bed1bdfcc8b297b50000006206142     2
22ea47d76dfa5463cac22556fa529ce4f0000000004382     1
29d03b0074c5d43e6bcdec1723f630e960000006999817     1
21437cbdd69014c2888e85058c7cfeac90000006277242     2
25232b7ec955a4992856a6ce97115acf30000007115880     1
2373b058ccf8c4b98983cba2caf5c26310000003559085     1
2d7a6a1444c494416a0a4998db99f72d10000005553095     1
26384d3d8995d493081088ebab74aebae0000007008258     2
24db71a8fd563438ba0543cbb19c21b7e0000003128908     2
2ea3d6e563f8d4c7ca86ffe3b397fc7ad0000007800459     2
2122b5bcb7bb24232a4132314c6796e9a0000006014957     1
2b304e611bc934932b44ccd9cc8bb93930000007355268     2
2ac2f3f3e50e7412c870601266a2123b10000008349043     2
26a1274d1219c4d5182955c63319d24d50000001904355     1
28b96808020364459a9207b169d04ebc30000006686974     2
27aa2e3012e4740c0920b47c148c17fb10000005107931     1
2b0469af6d6bb4d0d974fdc3897094e6f0000007232980     1
251622c37616c4648a24033218817ffc00000005837564     2
2414feab1672344149751b56595bf76220000005771943     1
2892310099aee434d9e9fc2c99eabb96d0000007481561     2
20ed7f4a55c114a4cb31dfd8c74128c460000004177270     1
289bdf5ca009d4603814c45f3dd842a7d0000005798206     1
2bce6f3682c644f33adcb0ce892151c260000007532618     2
2469fd637dc5f4a3eb2911eb5e106da050000005968044     2
271a29dd4ef6d4eff975eec39e296724a0000008195355     2
24f5d3a5eb6ff4ccda25907813958414f0000005718711     1
2939c291106c442eb9c912d80ffa122950000009931126     2
2e2525461d4104d44819c1dd22fada89e0000005498881     2
22684b918b9b54ffabb6effc6e472142f0000002811183     2
2297ba3c7b49043be9f2b4327b1641b910000006888663     1
22050a675482d422da35e630abcff8da00000009732676     2
23bdf860e31ba4fa59956a5e8ddf0a06d0000006602677     1
2e65befb8b79245d19cca831cde917fd10000008970021     2
2c7ad837e84444b8bb0038819308180d20000002607373     1
276fad35f428942a68bd9a6990860e69f0000008252086     2
2303829517f844b858c56534df91eca9a0000002230067     1
26d1356c405134071b790cd69e4d07bdb0000001762734     2
25a5fe7c715b146c19ac67da7cf00c7d20000001693357     2
252f887c33a324da096e3901c44b4dddd0000003048187     2
29ba4909301d14da680670b44b08031660000004958884     2
2c8b8aa6b57c04081b1a2e83e026933760000001856216     1
2291bfe74f2fe480884af957979f319540000009108273     2
2519ca5010bb04dea851cd7b73b081a1b0000005679856     2
2e2bc2c55c0ff4b9f96597986e7cf0e810000004492862     1
2c6b3f432ba1a45ab87790cc4d22ffb4b0000001045687     1
223feb311b6694759b6eaae25dbfb386c0000007894862     2
2d68eb7c5ab13490396bd1bda39e14a7d0000001026727     2
266bbc317928344239adba732823fd9ee0000002491902     1
2cb21f15c615a4c9ab0491c3c673dad980000006802250     1
2b5e788a9f97841c8ad5fc95eed1b40e30000000829591     1
2d04157e50dbe4580ab46d4052993fc730000001448123     2
2272fc1679ec4453d97e36fc74541b20f0000006094525     2
2509e9a54fb284f478a928cf17a59deb60000004779002     1
2c79f953c47694f0fbfaecc40d6096caf0000003105798     1
272b691f9a55b42f2a2baf4ef7eadf4530000000604095     2
25050469e816f42ef9c3e6477326cb8e10000008884342     2
2813520a6195d4047a484e3e0ada9d8850000006343309     1
2e4c0831fe88e47228861406583d889730000003537901     1
21e19204ccabf444cb39be6ffda926f240000009075814     2
2ef834f45fa1a425a9a207735b3ee5d870000002405031     2
2c91f8db737b34f46a5103246a899bba40000001730401     2
2bab3c95dff094cf4b721861499bc81fb0000003980007     1
2ee1df96bde9742348f4963161604705f0000008309882     1
220d5f4559b2140a6965db41ac8e25a380000005884267     2
2b207a7147c424b0abf9bb64a595151060000004843868     1
2b06e58e96b6f4b0587e79a9aa7c1cbaa0000008566384     1
2c06efe4239f4499eb0962b85aab036870000004549032     1
2b552c964e4c941379312d840e6bc549f0000009542046     2
2d84f393ad1b74e6e952a8b90f7f93f0a0000004941723     1
2038a4a447bb74080a8b9f5d4998b3f6a0000009323827     1
2a6cd9c1ce48440d792d489507aad00010000002854007     2
24ab7e74ab4444100bffe0730f02bc3700000003121289     1
202ed1f84f1ca4aa29ecd6a16c431d3db0000001736479     1
2571a833fdd344abca9e68f898e2de4850000006303241     1
3140c6eb6d23946d0a1b5f049aa2f7e820000000474025   0
4               2022041574a304eb8b4d41659d30c9ce2eb37a51
1bf4d4267440c498b9da00176b3a2c282   001000015151408800000026615690000148852519
27932e4713d394e13a7ffdab8dccc86e40000009156751     1
26924f8999ff742eea7c72365c99bd0740000003155858     2
25e3bdb6537414cdf9fed46ef80cfe75a0000008454662     2
2d58e4160cccb41bea5dea4991e8f4f6b0000003666215     1
2c5c04ad89972433899f55d89c644c13d0000004676686     1
29233941287464875a2b8af1a223b32270000008777335     2
20075a5dd080040af8fc76a31ff1f84b00000000595449     1
2fde4d414ba7c411d9e290659ebe0e1c50000005136559     1
267a960a9e6e54f759b2fc031ead294720000001736882     2
2d1a753ca57c84fdca8c751e8e70ba1420000005414001     1
236374f0c08f34c14b752db5196c124d80000008734411     2
266867ac07324450099dba742d7ec10a50000005004398     1
2d8100d79c0fc49bea73ad689f301ba520000006414143     2
2c4a34f94f66e402dbb7121f78c0762680000001102837     1
24d5cbe4644414c84b221eeb8ec4a16a80000005588375     1
21adcd469bb0f46bf99d7badccd3ae7cd0000002589101     2
2a9434ce44d8b4fffb9227c8ea43b40320000007240179     1
204a4afda635f4d9abd58b8f67050191e0000006355012     2
2614f7320510440a284106bc08e1fc8ac0000008880742     1
240b13aa55adb4f3aab79e2708cb8f1d10000008946552     1
23e29c2f7308c488b99024c0d7864674d0000001289201     2
2a38cb5ed88ba4855aaf7beacb9b821470000004149584     2
2f182cdc1a91148f3946d174a6c28c35c0000002428624     2
2fde0592c641e403d82247ec9d7222dae0000001070621     1
2bd57daa0d2114095bbccc8d420d507790000006983769     1
288db4f51f8a94858a0982d322236dea90000006814295     1
2bb6d2b08fca64a63a3cdd85cf4a5b2470000006301569     2
2b53b7052393e4fff8a19134b9f3c31710000002880264     1
23f8936ebaa014b42b71b87efa5779eb70000004664786     2
28b92b9e574184ce2802c95037ac436b00000003910410     2
23765f4a65d7c4b57bb34bf11aee9ccc60000009339409     2
2a687712783f84284b30f9caba9889d780000001603277     1
2b65b4e5f93ba4caea3df6278030fe0fa0000000445228     2
2618e142fda974c2585b9b695b8e4c2ca0000009954235     1
20c2c8985d5c345c9b0a5fdc84eb48d0b0000007560303     2
206227e9695f44e45b23e31448b527b2f0000003823725     2
2dbda4924c9c341dd8d9f600c78be3cba0000005432794     1
22e44baefcd744674990018fe2c7a5b050000001058995     1
2a2a1346b858d4b9faa93e5ed41da2e070000006843505     1
2b253f7d922854bb68a510a96e35ba90e0000008976640     1
2f1be0aa176884e7fad16099ee4c453030000004047563     2
2975bc393f92149a5b32367f2eb0fc0c40000009830158     1
2fc371ffd704942b68da0f08db12d77f30000007988714     1
2957a4c2b375845ae8b1a5a6f46efc4950000005896402     2
218ccfec8422e476b9d615f5b912b099a0000006021634     2
2ec54c213660642528cd8aee325a773c10000004579985     1
2105e1b363004496d8b2f646cc7b6a7c00000009071399     1
245eb860e18724c87bb0a5d88cac88c790000003016693     1
32ee2c02f24ca4d708b8a192814d789bf0000000527663   0
3368b6a5066ca41fe90376887f8043d560000000791354   1
3ff1170dfa5c4448096225756650205b20000000610789   2
3ce8151a3abc84133ae3926cb73c3e49e0000000731763   3
4               20220417baebc42561f548c0b47318f04c6e4946
19573a38a5fcb435280fb004d85c07eda   001000015807317700000021973230000155875854
2145f779eac39479bb11b3acfcd94e8ba0000006408497     1
2ab3ac76f99c64577ae5617e9530740a60000001481286     2
28f6428230e1049bf89ac5cdbccbf85670000007037462     1
2d7c00de47f9e496f85db0f1881aa2a0f0000000786338     2
2fae5f7e89cfd444b9656d28a909084120000006696735     1
2329efb14ca4148f1be11523a083a75e40000002897382     2
228c4b511f6ca430696506f52ad41733e0000008551075     2
2e076647e461a4b058cb77b3893c095eb0000004328123     1
2bac27e67c3904a97855500ab6910792d0000005845859     1
224193631e666453d972d2ca461fbb65e0000003198936     1
237a00cf8ce9547409e0e80963e4fee450000007955830     1
2fd6ce027ab7a48cb9e2f38eaa90a58d50000001663952     1
2bd3f34add41945efab24715b176e1d210000002738623     1
2022f1e367bab482996a9abd6dba1a9a80000004703517     2
2ce92fdac530b4d93ac63928a26be9bc20000004988517     1
22e6cae7921aa4d95b9502d43dbe0a7890000008913469     2
2b7b9235a5ebe4c098108e279ecd970710000008032446     2
29c91e2f4ea0e4c5c873d5a2e6c66a9dc0000002389100     1
2814c2023f1244b6a9c77b2ad3055b46c0000002776193     1
24be163ff4bf945cea577cf7dd1d9a4cd0000000818910     1
251ae18abb4c8416e9b762309efdba95d0000007804003     2
2c450e590728e451d9699a72638fa0e580000005093811     2
28e7c7738c97d4dbdbab88bfe36018be70000000260791     1
2579816fad9a44f309f1e6a4ac39f5d400000006012059     1
2583062f1d3ee437988de3cb4dd4e693b0000004408171     2
2d18441b46ed54b64ac48601006491b110000000503614     1
2a797c9c07aa347bfba01ebea5a1c27a50000009683278     1
29522582862414d1ca1b432b347cb58120000005306478     2
2683516e52c084e8da557a24f71732f2f0000008060090     1
261137bf9ad384d2c86fa0a8d212324ae0000002496891     2
2b00a1608383c4afe9afcc1c60108633d0000008044160     2
2c06f4b86e37e4bc7a402530e2b75876b0000008367902     2
23e862d62d8ce45dca309c53675dafe040000009808388     1
24d11474503ed44bc8717b78799d03ee90000005517669     2
20069481579524edfa4df6ea381d511690000000543458     2
2d5a319dcc83549399dc8b83ab74591c50000000301172     1
2e3b24637fa1744b4aca1ed0815211ba80000005739386     2
2dc8cc30981fb43f0a255fd781c6e3e170000001214633     1
21386579718cd4b4cb95859c009e9f7420000002792326     1
20ce63b84998c4843956240a258da4bdb0000004151866     2
2e7c735f7ac5a400fafde0984b71c28350000000309489     2
2f210ad1c81cf47bfb0575e16f8bdcec70000007043084     1
2adac251119cb477f8790bea1fcec24360000000108821     2
2cfb5db2023d743d7bde77d5f7804a8110000002161840     2
2e5feac1876f44212942fa3063f91f7980000008513455     1
2ce94949eba98430e86c4df561c9358340000008903641     1
28c5fa77212bb4c1888fe2552a5b41aa80000009069276     2
251920f842c8f4d048d2137344c4c07320000000705475     2
2afcbb207acb043929613d933a09a27bf0000000126530     2
247b2e4e4a04c4e5599a0bd97c2a69ae10000006050124     2
231a677b045904571a8fbb61faa613e780000006337016     2
2e72a23b4a85d4a93b45d7359517971310000005608503     1
202632bbd37444e65ba0f1a71a413c2d20000008028517     2
2af56146a968c4039808d925ff56bc56d0000002624514     1
27da09eb08eff42819cb64a7e2400d19b0000003507913     1
20335634306074527b42624409fb4b3920000007429123     1
2820d65cffba24cdfb67d0790d4eb42740000007165370     1
289c639082dfa449292244cd7ec7f5ebc0000005768317     1
258abb52d5a2543eb9b3eb7a2d202290e0000002298823     1
2feaf26585b0e4335bd68b81b04e81d110000003295719     2
2ebfb64cf6b7d42ecb4d385b5c33ceb010000003727346     1
22c92598aa434417aba73d017d111cf820000002661957     2
32a004faf7fb945f8a3eedb307037131a0000000582059   0
3f397caac02a04bda96ade4bd75f4e9a20000000466977   1
37f58bb7a16e1414ab3d3042cf6b58c2c0000000694962   2
39bfdcdedd54140b5b7a18edeee3c74c30000000453325   3
4               20220419c63a0750a33e4bc8a040b68607cfc3ba
1116a736f9914425499e6a9321af4726a   000000021654536900000004251600000216120209
23fbb045af02a4be28970c7de59134f8b0000009948502     1
284d98f35e3a54d54994d4d3601ac5d160000002566656     2
2934630b438b04a3d8b66864ac20a71f00000003396249     1
2dc16c0639a78423b8799fe7cc6ca045d0000004646888     2
2c6125e04ef9a45098b00afc35c849c530000003491747     2
213caf4f8a2ea4daea4e7a6c2e93eaa250000008840055     1
2604cceb13434465f9d11c6d570fb4c4f0000008574587     2
2a8c8d97db22d4cb29137247f1a7695e80000008362386     1
216144a1509bc4245bc450f71a21973cd0000007903492     2
21537d21b195340e58772cb0f4f1e404c0000009019857     1
2c3b807056e914844a0db2e7ac32f0efd0000002821346     2
24356accfaba44717b815661f6b30069d0000000158669     1
2c6b269313ff0426d99585eb8658b96db0000007439643     1
212be09ad6d1542519bbe9df81a2dbd860000000721373     1
2a2f5d47d91e5462492aaf97a9f769ae00000001738836     1
202c709ba336744729580c9a706e618780000004492775     1
21e5d946c53c94ec595f4c2e2384b221f0000000281984     2
27d35618358dd4e36840b7b208ba6f9d10000006027687     1
2d476eabd6b5b474ea2a18d1a6bf5c6b20000000820077     1
25c0a670a5cda4ba6b8f30bb499c4dcf30000001738006     2
2f1ebe1bfb50a46e1aee83a02f4b914370000001003215     2
21eaaae9944bd4b79b4618285cddb017a0000006217337     2
21600f06adb7447b78baa97b683b2ec530000003437600     2
2da5c2d1755f049cdb7abe638afe35d7e0000006571798     2
26da9860f55654179a37903feaa3518ff0000000169280     2
2a23f38166c214369a80d565e9e7d9c9d0000002106199     2
28a8c3c92ebd44a1c97db795be48618a20000003367790     1
28c735e2d3e8a47acab64173c4cee57b70000005387628     1
24c591b3a6c914923b3c4e5620b2d433c0000002864513     1
2698ba9132a4847bb9a5122548aa263070000006053617     1
225c410a2f19a47069548c1208cb4476a0000004718830     1
24d0f81cd3a0145c49af751553f2f9cca0000004108940     1
2b7c6f16d4f78427aa0bae5ef6d4ba8990000008382949     1
2e2d36b49e033493794453712918138450000006927438     2
2d022ba9da42443678b8f6e1c0f4701840000005517207     2
2fcf4ab3a8c36418c83a5e08ac9b61e760000007579882     2
2d207c4fe91d94d3985dc23f96ab26afd0000003957465     2
28c66d76ade1f41f19ace1f233ef7aa6f0000003158067     1
251629083a5dc426ea1f4463d974497a90000004363050     1
2323685a4172e478a8a93e23c3ebf33320000009305129     1
25004a73bc2064235b57ec12812bb112b0000004218801     1
27864978eb2f948d19f7d79cf0bc2bb7d0000007698343     1
221daea38962941a08d22d72d31e5baa60000005679367     1
29c68295aa45e47779460d0001f0c9f5e0000008811990     1
2620de22a47304eb6a590ff39798144e20000006208129     2
2f85a3fbede0847f595fe5ca195964fa30000008932330     2
22de3fdc863eb499fa216017e3cebeb750000009520020     1
29ed1fa4d9c33443e86f1733d68aea22a0000001546008     2
28df09408a44643368e19aad406c083fd0000003140878     2
23cc41d1329c54e71954e55cca2b59f090000004200174     1
21376383343fd48e28cf91cb2cb5413800000001370289     1
2c23663b4a823431eabedc75ef2550b960000009667931     1
2fe834ca01a92422899ec31727b6528a90000001686847     1
2d2d5a141d261457a93559b3eaf51622e0000004184878     1
2dd58cf0defba4f7196d2f90eb10b48960000003748927     2
235d9232edda24e51b654fdf1fc96fc180000003263241     2
2715e71c6285b43839e4e2bc2c606da2f0000000534778     1
24d98cac50a8743ac9feb36b627ac2ae70000004609766     1
2f991863e6a63479698c90e06a0a493820000001385817     1
252a6b75ec17544729903790439b499180000009563634     2
24d122f174f6c4fbe867d9df06d7c8f570000006498508     1
2deef774e4996439582c291a45cd9fe9d0000004509523     2
21fe5fa595eee46a98c29ca5b64c47a850000001844988     1
21e9c71be00144de588c5dbf413277d660000002199061     1
23aebc35a25114a309a0130ee0b43ba630000003205240     1
20463d6f45406456697bca07ee7afe9a00000007112855     2
2770711ca80084c50a83aba673a6e6a2f0000001417872     2
2e7dd2ca61a064471b46fcb374cfd59770000006054132     1
28857bcba0ac5461cbbd9d31d49a8dff20000003014622     1
